nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,timeframe_phase2,timeframe_phase2b,timeframe_phase3,timeframe_phase4,timeframe_phase5,timeframe_28d,timeframe_14d
all,VD,202104,17977,1456,16521,448056,8.1,-0.8000000000000007,14,1,100,814762,2206.41,54992.26,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-04,1322,162.25,7.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202104,6278,715,5563,145572,11.4,-2.6999999999999993,19.8,1,100,348503,1801.42,41770.66,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-04,159,45.62,2.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202104,2264,189,2075,55915,8.3,-1.5,11,1,100,128794,1757.85,43414.29,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-04,-53,-41.15,-2.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202104,33279,2202,31077,802193,6.6,-2,10.8,1,100,1553423,2142.3,51640.35,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-04,2483,159.84,8.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202105,12625,758,11867,284805,6,-2.3000000000000007,12.6,1,100,694072,1818.98,41033.93,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,877,126.36,7.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202105,198,13,185,5102,6.6,0.1999999999999993,16.8,1,100,16293,1215.25,31314.06,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,-97,-595.34,-32.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202105,715,58,657,20877,8.1,-2.3000000000000007,14.5,1,100,55309,1292.74,37746.12,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,-224,-404.99,-23.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202105,17513,977,16536,439889,5.6,-1.5,11.6,1,100,1043132,1678.89,42170.02,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,1714,164.32,10.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202105,7689,310,7379,133333,4,-0.5999999999999996,9.5,1,100,290969,2642.55,45823.78,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,1385,476,22,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202105,5770,222,5548,113421,3.8,-0.40000000000000036,8.1,1,100,196735,2932.88,57651.66,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,866,440.19,17.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202105,858,34,824,25527,4,-1.5,10.2,1,100,39055,2196.9,65361.67,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,-104,-266.29,-10.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202105,6976,614,6362,137742,8.8,-2.5,19,1,100,325496,2143.19,42317.57,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,1387,426.12,24.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202105,16180,980,15200,357709,6.1,-1.4000000000000004,14.1,1,100,506343,3195.46,70645.59,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,2984,589.32,22.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202105,677,40,637,15769,5.9,-1.6999999999999993,13.3,1,100,40851,1657.24,38601.26,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,-353,-864.12,-34.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202105,8283,314,7969,117720,3.8,-1.2000000000000002,8.7,1,100,200096,4139.51,58831.76,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,-53,-26.49,-0.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202105,1849,105,1744,32776,5.7,-6.1000000000000005,16.9,1,100,73709,2508.51,44466.75,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,447,606.44,31.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202105,6989,479,6510,156448,6.9,-1.5,13.8,1,100,416347,1678.65,37576.35,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,971,233.22,16.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202105,3293,231,3062,76268,7,-2.1999999999999993,17.4,1,100,175894,1872.15,43360.21,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,650,369.54,24.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202105,862,59,803,14755,6.8,0,12.4,1,100,43520,1980.7,33903.95,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,-41,-94.21,-4.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202105,500,44,456,11193,8.8,2.000000000000001,15.1,1,100,38108,1312.06,29371.79,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,58,152.2,13.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202105,7752,705,7047,205996,9.1,-0.7000000000000011,16.3,1,100,514504,1506.69,40037.78,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,-796,-154.72,-9.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202105,1141,40,1101,33433,3.5,-2,11,1,100,83107,1372.93,40228.86,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,-67,-80.62,-5.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202105,5075,274,4801,110944,5.4,-2.3999999999999995,11.9,1,100,277462,1829.08,39985.3,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,714,257.33,16.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202105,2582,165,2417,66734,6.4,-2.299999999999999,14.3,1,100,162157,1592.28,41153.94,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,156,96.2,6.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202105,4093,247,3846,110075,6,-1.2000000000000002,13,1,100,282909,1446.75,38908.27,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,-463,-163.66,-10.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202105,7170,390,6780,176177,5.4,-0.1999999999999993,14.5,1,100,350986,2042.82,50194.88,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,1118,318.53,18.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202105,500,35,465,10363,7,1.2000000000000002,16,1,100,36819,1357.99,28145.79,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,36,97.77,7.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202105,20786,1492,19294,468842,7.2,-0.8999999999999995,13.7,1,100,814762,2551.17,57543.43,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,2809,344.76,15.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202105,8214,688,7526,153786,8.4,-3,19.2,1,100,348503,2356.94,44127.6,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,1936,555.52,30.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202105,3039,212,2827,58954,7,-1.3000000000000007,10.8,1,100,128794,2359.58,45773.87,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,775,601.73,34.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202105,34745,1830,32915,836938,5.3,-1.2999999999999998,10.6,1,100,1553423,2236.67,53877.02,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-05,1466,94.37,4.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202106,10601,583,10018,295406,5.5,-0.5,12.4,1,100,694072,1527.36,42561.29,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,-2024,-291.62,-16,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AI,202106,356,13,343,5458,3.7,-2.8999999999999995,16,1,100,16293,2184.99,33499.05,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,158,969.74,79.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AR,202106,905,45,860,21782,5,-3.0999999999999996,14.1,1,100,55309,1636.26,39382.38,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,190,343.52,26.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BE,202106,18372,831,17541,458261,4.5,-1.0999999999999996,11.3,1,100,1043132,1761.23,43931.26,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,859,82.34,4.9,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BL,202106,8815,261,8554,142148,3,-1,9.1,1,100,290969,3029.53,48853.31,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,1126,386.98,14.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,BS,202106,6474,129,6345,119895,2,-1.7999999999999998,7.8,1,100,196735,3290.72,60942.38,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,704,357.84,12.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FL,202106,1011,20,991,26538,2,-2,9.9,1,100,39055,2588.66,67950.33,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,153,391.76,17.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,FR,202106,6041,393,5648,143783,6.5,-2.3000000000000007,18.5,1,100,325496,1855.94,44173.51,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,-935,-287.25,-13.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GE,202106,19017,937,18080,376726,4.9,-1.1999999999999993,13.6,1,100,506343,3755.75,74401.34,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,2837,560.29,17.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GL,202106,587,43,544,16356,7.3,1.3999999999999995,13.1,1,100,40851,1436.93,40038.19,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,-90,-220.31,-13.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,GR,202106,10649,200,10449,128369,1.9,-1.9,8.1,1,100,200096,5321.95,64153.71,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,2366,1182.44,28.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,JU,202106,1305,93,1212,34081,7.1,1.3999999999999995,16.5,1,100,73709,1770.48,46237.23,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,-544,-738.03,-29.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,LU,202106,5146,273,4873,161594,5.3,-1.6000000000000005,13.5,1,100,416347,1235.99,38812.34,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,-1843,-442.66,-26.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NE,202106,4783,328,4455,81051,6.9,-0.09999999999999964,16.8,1,100,175894,2719.25,46079.46,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,1490,847.1,45.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,NW,202106,676,43,633,15431,6.4,-0.39999999999999947,12.1,1,100,43520,1553.31,35457.26,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,-186,-427.39,-21.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,OW,202106,533,37,496,11726,6.9,-1.9000000000000004,14.7,1,100,38108,1398.66,30770.44,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,33,86.6,6.6,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SG,202106,8027,478,7549,214023,6,-3.0999999999999996,15.9,1,100,514504,1560.14,41597.93,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,275,53.45,3.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SH,202106,1099,36,1063,34532,3.3,-0.20000000000000018,10.7,1,100,83107,1322.39,41551.25,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,-42,-50.54,-3.7,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SO,202106,4274,200,4074,115218,4.7,-0.7000000000000002,11.6,1,100,277462,1540.39,41525.69,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,-801,-288.69,-15.8,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,SZ,202106,2671,137,2534,69405,5.1,-1.3000000000000007,14,1,100,162157,1647.17,42801.11,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,89,54.89,3.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TG,202106,4343,236,4107,114418,5.4,-0.5999999999999996,12.7,1,100,282909,1535.12,40443.39,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,250,88.37,6.1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,TI,202106,8186,330,7856,184363,4,-1.4000000000000004,14.1,1,100,350986,2332.29,52527.17,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,1016,289.47,14.2,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,UR,202106,552,28,524,10915,5.1,-1.9000000000000004,15.4,1,100,36819,1499.23,29645.02,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,52,141.24,10.4,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VD,202106,21266,1228,20038,490108,5.8,-1.4000000000000004,13.4,1,100,814762,2610.09,60153.52,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,480,58.92,2.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,VS,202106,8829,481,8348,162615,5.4,-3,18.4,1,100,348503,2533.41,46661,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,615,176.47,7.5,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZG,202106,2614,160,2454,61568,6.1,-0.9000000000000004,10.6,1,100,128794,2029.6,47803.47,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,-425,-329.98,-14,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,ZH,202106,36946,1636,35310,873884,4.4,-0.8999999999999995,10.3,1,100,1553423,2378.36,56255.38,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-06,2201,141.69,6.3,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
all,AG,202107,9308,476,8832,304714,5.1,-0.40000000000000036,12.1,1,100,694072,1341.07,43902.36,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-1293,-186.29,-12.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202107,286,12,274,5744,4.2,0.5,15.4,1,100,16293,1755.36,35254.4,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-70,-429.63,-19.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202107,802,41,761,22584,5.1,0.09999999999999964,13.8,1,100,55309,1450.04,40832.41,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-103,-186.22,-11.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202107,16871,618,16253,475132,3.7,-0.7999999999999998,11,1,100,1043132,1617.34,45548.6,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-1501,-143.89,-8.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202107,6763,221,6542,148911,3.3,0.2999999999999998,8.8,1,100,290969,2324.3,51177.62,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-2052,-705.23,-23.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202107,4940,114,4826,124835,2.3,0.2999999999999998,7.6,1,100,196735,2510.99,63453.38,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-1534,-779.73,-23.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202107,835,19,816,27373,2.3,0.2999999999999998,9.7,1,100,39055,2138.01,70088.34,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-176,-450.65,-17.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202107,4688,289,4399,148471,6.2,-0.2999999999999998,18.1,1,100,325496,1440.26,45613.77,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-1353,-415.68,-22.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202107,13574,765,12809,390300,5.6,0.6999999999999993,13.4,1,100,506343,2680.79,77082.14,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-5443,-1074.96,-28.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202107,572,27,545,16928,4.7,-2.5999999999999996,12.8,1,100,40851,1400.21,41438.4,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-15,-36.72,-2.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202107,15012,146,14866,143381,1,-0.8999999999999999,7.4,1,100,200096,7502.4,71656.11,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,4363,2180.45,41,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202107,1442,92,1350,35523,6.4,-0.6999999999999993,16.1,1,100,73709,1956.34,48193.57,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,137,185.86,10.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202107,4114,235,3879,165708,5.7,0.40000000000000036,13.3,1,100,416347,988.12,39800.45,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-1032,-247.87,-20.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202107,5047,373,4674,86098,7.4,0.5,16.2,1,100,175894,2869.34,48948.8,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,264,150.09,5.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202107,555,41,514,15986,7.4,1,12,1,100,43520,1275.28,36732.54,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-121,-278.03,-17.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202107,489,55,434,12215,11.2,4.299999999999999,14.6,1,100,38108,1283.2,32053.64,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-44,-115.46,-8.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SG,202107,7226,382,6844,221249,5.3,-0.7000000000000002,15.5,1,100,514504,1404.46,43002.39,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-801,-155.68,-10,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SH,202107,1176,49,1127,35708,4.2,0.9000000000000004,10.5,1,100,83107,1415.04,42966.3,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,77,92.65,7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SO,202107,4165,259,3906,119383,6.2,1.5,11.4,1,100,277462,1501.11,43026.79,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-109,-39.28,-2.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,SZ,202107,2325,113,2212,71730,4.9,-0.1999999999999993,13.7,1,100,162157,1433.8,44234.91,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-346,-213.37,-13,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TG,202107,4496,280,4216,118914,6.2,0.7999999999999998,12.4,1,100,282909,1589.2,42032.6,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,153,54.08,3.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,TI,202107,6742,307,6435,191105,4.6,0.5999999999999996,13.7,1,100,350986,1920.87,54448.04,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-1444,-411.42,-17.6,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,UR,202107,451,23,428,11366,5.1,0,15,1,100,36819,1224.91,30869.93,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-101,-274.32,-18.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VD,202107,22414,1230,21184,512522,5.5,-0.2999999999999998,13,1,100,814762,2750.99,62904.5,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,1148,140.9,5.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,VS,202107,8948,396,8552,171563,4.4,-1,17.7,1,100,348503,2567.55,49228.56,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,119,34.14,1.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZG,202107,2159,92,2067,63727,4.3,-1.7999999999999998,10.4,1,100,128794,1676.32,49479.79,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-455,-353.28,-17.4,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,ZH,202107,31341,1270,30071,905225,4.1,-0.3000000000000007,10.1,1,100,1553423,2017.54,58272.92,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-07,-5605,-360.82,-15.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AG,202108,8834,546,8288,313548,6.2,1.1000000000000005,12,1,100,694072,1272.78,45175.14,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,-474,-68.29,-5.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AI,202108,437,9,428,6181,2.1,-2.1,14.4,1,100,16293,2682.13,37936.54,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,151,926.77,52.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,AR,202108,730,32,698,23314,4.4,-0.6999999999999993,13.5,1,100,55309,1319.86,42152.27,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,-72,-130.18,-9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BE,202108,15821,723,15098,490953,4.6,0.8999999999999995,10.8,1,100,1043132,1516.68,47065.28,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,-1050,-100.66,-6.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BL,202108,5684,210,5474,154595,3.7,0.40000000000000036,8.7,1,100,290969,1953.47,53131.09,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,-1079,-370.83,-16,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,BS,202108,4353,158,4195,129188,3.6,1.3000000000000003,7.4,1,100,196735,2212.62,65666,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,-587,-298.37,-11.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FL,202108,933,31,902,28306,3.3,1,9.5,1,100,39055,2388.94,72477.28,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,98,250.93,11.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,FR,202108,4794,393,4401,153265,8.2,1.9999999999999991,17.8,1,100,325496,1472.83,47086.6,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,106,32.57,2.3,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GE,202108,13102,776,12326,403402,5.9,0.3000000000000007,13.1,1,100,506343,2587.57,79669.71,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,-472,-93.22,-3.5,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GL,202108,583,32,551,17511,5.5,0.7999999999999998,12.6,1,100,40851,1427.14,42865.54,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,11,26.93,1.9,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,GR,202108,16373,183,16190,159754,1.1,0.10000000000000009,6.7,1,100,200096,8182.57,79838.68,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,1361,680.17,9.1,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,JU,202108,1053,90,963,36576,8.5,2.0999999999999996,15.9,1,100,73709,1428.59,49622.16,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,-389,-527.75,-27,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,LU,202108,4064,260,3804,169772,6.4,0.7000000000000002,13.1,1,100,416347,976.11,40776.56,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,-50,-12.01,-1.2,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NE,202108,5083,294,4789,91181,5.8,-1.6000000000000005,15.7,1,100,175894,2889.81,51838.61,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,36,20.47,0.7,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,NW,202108,534,22,512,16520,4.1,-3.3000000000000007,11.7,1,100,43520,1227.02,37959.56,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,-21,-48.26,-3.8,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
all,OW,202108,631,19,612,12846,3,-8.2,14,1,100,38108,1655.82,33709.46,COVID19Test,,2021-12-06_07-48-24,isoweek,2021-08,142,372.62,29,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
